,link,id,host,date,Availability,Year,Floor,LoyerNet,Charges,Space,Street,Zip,City,Latitude,Longitude,chambre,séjour,cuisine,wc,hall,outdoors,cave,réduit,Entrée,stores,Description,TotalRent,NearestStop,TimeToNearestStop
249,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-braun-276/appartement-45-pieces-347426
",347426,"Immobilier
","2020-02-23
",mai 2020										</span>,-1,1,1850,180,85,,,-1,46.5283094,6.6211906,0,0,1,2,0,0,0,0,1,0,"<p>Entrée, cuisine agencée, salle de bains, WC séparés. Réservé : un contrat est en cours pour cet objet.</p>",2030,Vigie,6.467803107346796
250,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/spacieux-appartement-35-pieces-situe-quelques-pas-quais-ou-347603
",347603,"Immobilier
","2020-02-23
",No info,-1,2,3450,-1,140,,,-1,-1.0,-1.0,2,1,1,0,1,2,1,0,0,0,"<p>Spacieux appartement de 3.5 pièces, d'env. 140m2, situé à quelques pas des quais d'Ouchy.<br><br>Proche de toutes les commodités et des transports en communs.<br><br>L'arrêt de bus "" Musée Olympique"" est à 3'.<br><br>La résidence dispose d'un système de surveillance.<br><br>Il se compose comme suit :<br><br>Hall d'entrée habitable avec armoires murales<br><br>Séjour/salle à manger avec cheminée et balcon offrant une vue sur le Lac<br><br>Cuisine entièrement agencée<br><br>2 chambres à coucher<br><br>1 salle d'eau avec baignoire et douche ainsi qu'une colonne de lavage et double vasques<br><br>Balcon<br><br>Annexes :<br><br>1 cave<br><br>1 garage box à Frs. 300.-<br><br>Détail loyer :<br>Loyer net : Frs. 3'450.-<br>Forfait charges : Frs. 200.-<br>Garage box : Frs. 300.-<br>Total : Frs. 3'950.-<br><br>Visites: Sabrina Killias</p>",3449,Ecublens-EPFL,68161.41931487877
251,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/livit-ag-real-estate-management-675/quartier-calme-347735
",347735,"Immobilier
","2020-02-23
",mai 2020										</span>,1997,2,2150,210,98,Chemin de la Vuachère 20 B,1012.0,Lausanne,46.5187236,6.6548925999999975,3,1,1,1,0,1,1,1,0,0,"<p>Appartement lumineux situé dans un écrin de verdure à quelques minutes du centre-ville de Lausanne mais aussi de Pully. Il se compose de: <br><br>- Cuisine ouverte entièrement agencée (cuisinière à gaz)<br>- Spacieux séjour, carrelage au sol<br>- 3 Chambres à coucher orientées nord<br>- Réduit<br>- Salle de bain<br>- WC-séparés<br>- Balcon orienté sud<br>- Ascenseur, cave <br><br>Vous pourrez vous rendre en ville facilement à pied en coupant à travers divers quartiers ou en empruntant le bus no 13 qui passe à 5 minutes de l'immeuble. <br><br>Une place de parc extérieure couverte peut être louée à un loyer de CHF 150.00 par mois. <br><br>N'hésitez plus contactez-nous !</p>",2360,Lausanne-Flon,25.876093058838226
252,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/tres-bel-appartement-plein-coeur-lausanne-refait-2014-347798
",347798,"Immobilier
","2020-02-23
",maintenant										</span>,-1,2,2300,200,95,Rue de la Borde 3C,1018.0,Lausanne,46.527296,6.6329495,3,1,1,3,1,1,1,0,0,0,"<p>Situé en plein cœur du centre ville, l'immeuble se situe au dessus d'un centre commercial contenant un supermarché Migros et divers commerces. Un parking souterrain est disposition et la ligne du métro M2 se trouve à 5 minutes à pied.<br><br>Le logement se compose comme suit :<br><br>- hall d'entrée avec armoire murale<br>- spacieux séjour/salle à manger<br>- cuisine neuve, entièrement agencée, et aménageable<br>- 3 chambres<br>- salle de bains/WC<br>- WC séparé<br>- balcon.<br><br>Une cave vient compléter ce bien.<br><br>Places intérieures disponibles (Fr. 180.--/mois en sus).</p>",2500,Lausanne-Flon,10.951401575758489
253,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/tres-bel-appartement-plein-coeur-rue-bourg-347801
",347801,"Immobilier
","2020-02-23
",maintenant										</span>,-1,3,3200,340,155,Rue de Bourg 15,1003.0,Lausanne,46.520211700000004,6.634675,3,1,1,3,0,0,0,0,0,0,"<p>Idéalement situé dans la fameuse Rue de Bourg, cet objet saura séduire les citadins et serait idéal pour une colocation.<br><br>Il se compose comme suit :<br><br>- immense séjour/salle à manger<br>- cuisine entièrement agencée et ouverte<br>- 3 chambres<br>- salle de bains/WC<br>- salle douches<br>- WC séparé<br>- 2 dressing<br>- colonne de lavage<br><br>Place de parc disponible dans un parking voisin.</p>",3540,Lausanne-Flon,5.900584739093418
254,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/appartement-6eme-25-pieces-54-347802
",347802,"Immobilier
","2020-02-23
",maintenant										</span>,-1,6,2100,120,54,Rue de Bourg 15,1003.0,Lausanne,46.520211700000004,6.634675,1,2,1,3,0,0,0,0,0,0,"<p>Duplex très lumineux de 2,5 pièces au cœur de Lausanne avec vue imprenable sur la Cité et les toits du centre ville.<br><br>Il se compose de la façon suivante :<br><br>- immense séjour/salle à manger<br>- cuisine entièrement agencée et ouverte<br>- grande mezzanine faisant office de chambre, avec armoires murales<br>- salle de bains/WC (sur l'étage de la mezzanine)<br>- WC séparé avec lave-linge (sur l'étage du séjour)<br> <br>Libre de suite ou à convenir.</p>",2220,Lausanne-Flon,5.900584739093418
255,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/splendide-appartement-35-pieces-347873
",347873,"Immobilier
","2020-02-23
",No info,-1,3,2040,196,94,Chemin de Maillefer 16,1018.0,Lausanne,46.541294,6.6316978,0,0,0,0,0,0,0,1,0,0,"<p>Cet appartement située au chemin de Maillefer 16 vous apportera confort et sécurité, dans un cadre de verdure à proximité de la promenade de Sauvabelin et à quelques minutes de toutes les commodités. <br><br>Idéalement située à proximité directe des commerces, tels que Denner, Coop, Migros ainsi que de toutes les commodités, elle est aussi proche des hôpitaux et des établissements médicaux-sociaux contribuant au bien-être des demandeurs.<br><br>La conception de cet appartement permet une liberté de mouvement idéale et favorise une indépendance de vie optimale et est également adapté pour les personnes à mobilité réduite ou valides.<br><br>Ce logement autonome mais non-protégé répond aux dernières normes et exigences en vigueur, définies par l'Etat de Vaud aux plans énergétique et d'accessibilité<br>(équivalent Minergie non-labellisé + SIA 500).</p>",2236,Vigie,27.651970315086377
256,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-2-1-2-pieces-1er-etage-lausanne-348762
",348762,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,1,-1,170,-1,Chemin de la Colline 6,1007.0,Lausanne,46.5216361,6.612387700000001,1,1,1,1,1,0,0,0,0,0,"<p>hall, séjour, une chambre à coucher, cuisine, salle d'eau/wc</p>",169,Vigie,6.565403581914966
257,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/regie-croset-404/appartement-35-pieces-7eme-etage-348773
",348773,"Immobilier
","2020-02-23
",maintenant										</span>,-1,7,1450,260,80,Rue du Bugnon 55,1020.0,Renens,46.539430100000004,6.596014500000001,2,1,1,2,1,1,0,0,0,0,"<p>Situé dans un quartier familial, calme et verdoyant. Proche des transports publics et des axes autoroutiers, il est également entouré d'écoles, d'aires de jeux ainsi que de garderies.<br>Ce logement comprend : hall d'entrée, deux chambres, séjour, cuisine agencée, salle de bains, WC séparés et balcon.<br> <br> Pour les visites, contacter la concierge Mme PELLICCIONE du lundi au vendredi de 8h00 à 18h00 (appt no 774) <br></p>",1710,Renens,16.74712617067859
258,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/galland-cie-254/appartement-2-pieces-duplex-rafraichi-348959
",348959,"Immobilier
","2020-02-23
",maintenant										</span>,-1,5,1950,175,88,Rue de la Tour 33,1004.0,Lausanne,46.5237659,6.6281027,1,1,1,3,0,0,1,0,0,0,"<p>Immeuble situé au centre-ville, entre deux rues piétonnes et marchandes, proche de toutes commodités.<br>Comprenant : séjour avec cheminée, salle à manger avec cuisine ouverte, WC/séparé, petite chambre avec salle de bains/WC et cave.</p>",2125,Lausanne-Flon,5.1132518029243705
259,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/helvetia-assurances-gerance-immobiliere-lausanne-1222/cherchez-vous-logement-proche-centre-ville-349103
",349103,"Immobilier
","2020-02-23
",No info,1955,2,1290,200,48,,,-1,46.526199,6.6105349,0,0,0,0,0,0,0,0,0,0,"<p><b>Situation</b><br>Dans un quartier centré, vous apprécierez la proximité de tous les commerces et services principaux, accessible à pied.<br><br><b>Descriptif du logement</b><br>Le logement vous séduira par son dégagement sur le lac ainsi que pour la répartition intelligente des espaces. Ce logement présente en outre les aménagements suivants:</p>",1490,Vigie,7.37195201963437
260,"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/livit-ag-real-estate-management-675/ideal-famille-349127
",349127,"Immobilier
","2020-02-23
",maintenant										</span>,1961,3,1850,300,104,Chemin de la Roche 8,1020.0,Renens,46.531347499999995,6.597447099999999,3,1,1,1,1,1,1,0,0,0,"<p>Cet appartement se trouve à la frontière de Prilly et à 7 minutes seulement du centre de Lausanne. Il se compose de: <br><br>- Cuisine agencée fermée<br>- Grand séjour avec accès balcon<br>- Salle de bain<br>- WC-séparés<br>- 3 Chambres à coucher avec du parquet <br>- Hall avec armoires murales<br>- Ascenseur <br>- Cave <br><br>Vous trouverez à proximité une Migros, une boulangerie/Tea-Room, un Denner ou encore une pharmacie. <br><br>Une place de parc extérieure est disponible à la location pour un loyer de CHF100.00.<br><br>Avons-nous éveillé votre intérêt? Nous restons à votre disposition pour toutes éventuelles questions.</p>",2150,Malley,7.524276412766155
261,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/magnifique-appartement-caractere-proche-centre-ville-349257
",349257,"Immobilier
","2020-02-23
",No info,1900,3,2022,300,89,,,-1,46.5252404,6.620912599999999,2,1,1,3,2,1,1,0,0,0,"<p>Idéalement situé proche du centre-ville, à deux pas du parc de Valency ainsi que de Chauderon et de toutes ses commodités, telles Parkings, Métros, LEB, etc.<br><br>Pour les visites, merci de prendre contact après 18h00 ave le locataire actuel : M. Guenot. <br><br>Bail à reprendre au 01.04.2020 ! <br><br>Ce logement de 3.5 pièces de 89 m2 est aménagé au 3ème étage d'un immeuble de caractère érigé en 1898 et bénéficie donc de beaux espaces et de hauts plafonds. <br><br>Bien qu'implanté le long de l’avenue d’Echallens, cet appartement ne souffre pas de nuisances sonores grâce notamment à la qualité de ses vitrages.<br><br>Distribution<br>- 1 hall de distribution avec niche, armoires murales et penderie,<br>- 1 vaste séjour,<br>- 1 chambre orientée Sud avec accès au balcon,<br>- 1 chambre orientée Nord,<br>- 1 grande cuisine agencée et habitable,<br>- 1 salle-de-bains avec baignoire/WC/lavabo,<br>- 1 WC visiteurs,<br>- 1 cave en sous-sol.<br><br>BAIL DE DUREE DETERMINEE DE 5 ANS. POSSIBILITES DE RESILIATION PAR LE LOCATAIRE PENDANT LA DUREE FIXE.<br><br>Possibilté de louer une place de parc en sus.</p>",2322,Vigie,3.411518677397619
262,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/golay-immobilier-260/appartement-rafraichi-2-pieces-2eme-etage-env-44-349517
",349517,"Immobilier
","2020-02-23
",maintenant										</span>,1970,2,1070,125,44,Chemin de Boissonnet 77,1010.0,Lausanne,46.5412,6.6418506,0,0,1,2,0,1,0,0,0,0,"<p>facile d'accès, proche de l'axe autoroutier et du lac de Sauvabelin,<br>cuisine agencée, salle de bains-WC, balcon.</p>",1195,Lausanne-Flon,32.61262463056806
263,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/guedon-gerance-1099/appartement-3-pieces-4eme-etage-rovereaz-14-lausanne-349595
",349595,"Immobilier
","2020-02-23
",No info,-1,4,2150,151,-1,Rovéréaz 14,1012.0,Lausanne,46.5276468,6.653287400000001,2,1,1,1,1,1,0,0,0,0,"<p>Charmant appartement idéalement situé, à louer de suite ou date à convenir<br><br>L'appartement se compose comme suit : hall, cuisine entièrement agencée/équipée, 2 chambres à coucher (parquet), un grand salon donnant sur le balcon, 1 salle de bain et 1 WC séparé.<br><br>L'immeuble est doté d'un digicode et la buanderie est commune. <br>Le quartier de Chailly est idéal pour les familles, car les écoles, commerces places de jeu, transports publics sont à 3 minutes à pieds.Le centre ville et la gare de Lausanne sont accessibles en 15 min.<br><br>Pour les visites : appeler la concierge<br><br>Loyer CHF 1999.- + CHF 151.- de charges /mois<br><br>Seuls les dossiers complets seront traités :<br>formulaire d'inscription dûment rempli (disponible sur place ou sur notre site internet www.guedon.ch);<br>copie carte d'identité ou permis de séjour valable (B ou C);<br>attestation de l'office des poursuites (moins de 3 mois);<br>3 dernières fiches de salaire;<br>copie police d'assurance RC.</p>",2301,Lausanne-Flon,26.43329860731183
264,"https://www.immobilier.ch/fr/louer/appartement/vaud/prilly/privera-lausanne-972/joli-2-pieces-proche-toutes-commodites-349638
",349638,"Immobilier
","2020-02-23
",No info,1963,-1,1190,95,50,Rue de la Combette 24,1008.0,Prilly,46.53019370000001,6.603226400000001,0,0,0,0,0,0,0,0,0,0,"<p>Cet appartement est situé dans un quartier calme, proche de toutes les commodités et des transports publics. Ce dernier vous offre l'équipement suivant :</p>",1285,Provence,6.841345989643028
265,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/privera-lausanne-972/saisir-quartier-sous-gare-349639
",349639,"Immobilier
","2020-02-23
",No info,-1,0,1460,240,68,Avenue de Cour 8,1007.0,Lausanne,46.5124383,6.625132799999999,0,0,0,0,0,0,0,0,0,0,"<p>Appartement 2.5 pièces au rez-de-chaussée d'environ 68 m2 situé dans un immeuble classé historique, ce logement saura vous séduire par son vieux parquet et ses hauts plafonds.<br><br>Il se compose comme suit:</p>",1700,Lausanne-Flon,11.598164349516503
266,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/studio-meuble-quartier-calme-verdoyant-349704
",349704,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,2,1410,130,21,Chemin de Boissonnet 96,1010.0,Lausanne,46.54075020000001,6.641301299999999,0,0,1,2,1,0,1,0,0,0,"<p>hall avec armoires murales, pièce principale, cuisine agencée ouverte sur la pièce principale, salle de douche/WC et cave. Possibilité de louer une place de parc extérieure en sus.</p>",1540,Lausanne-Flon,31.81063363646552
267,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/zimmermann-immobilier-772/appartement2551-349785
",349785,"Immobilier
","2020-02-23
",mars 2020										</span>,-1,4,1350,130,51,Route de Chavannes,1007.0,Lausanne,46.5201065,6.596586900000001,1,0,1,2,1,1,0,0,0,0,"<p>Appartement de 2.5 pièces au 4ème étage comprenant ; 1 hall, 1 cuisine agencée et équipée entiérement rénovée, 1 chambre avec armoires murales, 1 salle-de-bains/WC et 1 salon avec balcon</p>",1480,Malley,8.731876711695433
268,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/gerance-robert-crot-cie-256/appartement-spacieux-lumineux-beaucoup-cachet-349989
",349989,"Immobilier
","2020-02-23
",avril 2020										</span>,-1,4,3000,200,95,Rue Bellefontaine 2,1003.0,Lausanne,46.516449,6.6380107000000015,1,0,1,2,1,0,0,1,0,0,"<p>Dans un superbe immeuble de 1930 situé au coeur de la ville et à deux pas du beau Parc Mon Repos. Il est à 200 m des arrêts de bus, des commerces et de la gare CFF, également à 800 m du métro M1 et du parking public Bellefontaine.<br>Comprenant :<br> <br> Hall <br> Cuisine agencée avec lave-vaisselle <br> Salon <br> Deux chambres <br> Salle de bains-baignoire/wc <br> Réduit<br> Lave et sèche-linge <br></p>",3200,Lausanne-Flon,10.625161134854332
269,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/chambre-independante-proche-gare-lausanne-350216
",350216,"Immobilier
","2020-02-23
",mars 2020										</span>,-1,0,450,75,11,Avenue Marc-Dufour 38-38 Bis,1007.0,Lausanne,46.5183471,6.6157115000000015,1,0,0,0,0,0,0,0,0,0,"<p>1 chambre, lavabo-douche.</p>",525,Vigie,8.96797036648505
270,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/zimmermann-immobilier-772/appartement364-350825
",350825,"Immobilier
","2020-02-23
",mars 2020										</span>,-1,0,1550,250,64,Route Aloys-Fauquez,1018.0,Lausanne,46.533027399999995,6.6312395,2,1,1,2,1,0,0,1,0,0,"<p>Spacieux logement de 3,5 pièces avec cuisine agencée/équipée, un grand hall avec un réduit+armoires murales, 1 séjour, 2 chambres, 1 WC séparé+1 salle-de-bains<br><br>Les charges mentionnées, ci-dessus, sont composées comme suit :<br>CHF 150.- de charges<br>CHF 100.- de frais accessoires</p>",1800,Vigie,18.090612142591063
271,"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/studio-centre-ville-lausanne-quartier-calme-350969
",350969,"Immobilier
","2020-02-23
",No info,-1,2,940,150,23,,,-1,46.5174097,6.644882400000001,0,1,1,2,1,0,0,0,0,0,"<p>A louer studio, au 3ème étage dans immeuble avec ascenseur, comprenant:<br><br>- hall avec armoire murale,<br>- pièce principale avec coin-cuisinette (frigo, cuisinière vitrocram, hotte de ventilation)<br>- salle de bains/WC/lavabo.<br><br>Appartement entièrement rénové.<br><br>Dans un quartier calme, proche de toutes commodités. Un arrêt de bus se trouve à 1 minute à pied. <br><br>Disponible de suite ou à convenir<br><br>Votre dossier d'inscription doit comporter les pièces suivantes, pour tous les titulaires du bail, y compris l'éventuel garant :<br><br>- Demande d'inscription dûment remplie, datée et signée (à télécharger sur notre site internet)<br>- Copie de vos 3 dernières fiches de salaire<br>- Attestation originale de l'Office des poursuites, datant de moins de 3 mois<br>- Copie de votre pièce d'identité (si nationalité suisse) ou permis de séjour<br><br>Les dossiers doivent être envoyés par poste ou déposés directement à notre agence (pas de fax, ni de mail)</p>",1090,Lausanne-Flon,16.431173634872255
